,order_book_id,underlying_symbol,market_tplus,symbol,margin_rate,maturity_date,type,trading_code,exchange,product,contract_multiplier,round_lot,trading_hours,listed_date,industry_name,de_listed_date,underlying_order_book_id,start_delivery_date,end_delivery_date
7460,V0911,V,0.0,聚氯乙烯0911,0.05,2009-11-13,Future,v0911,DCE,Commodity,5.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2009-05-25,建材,2009-11-13,null,2009-11-16,2009-11-17
7461,V0912,V,0.0,聚氯乙烯0912,0.05,2009-12-14,Future,v0912,DCE,Commodity,5.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2009-05-25,建材,2009-12-14,null,2009-12-15,2009-12-16
7462,V1001,V,0.0,聚氯乙烯1001,0.05,2010-01-15,Future,v1001,DCE,Commodity,5.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2009-05-25,建材,2010-01-15,null,2010-01-18,2010-01-19
7463,V1002,V,0.0,聚氯乙烯1002,0.05,2010-02-12,Future,v1002,DCE,Commodity,5.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2009-05-25,建材,2010-02-12,null,2010-02-22,2010-02-23
7464,V1003,V,0.0,聚氯乙烯1003,0.05,2010-03-12,Future,v1003,DCE,Commodity,5.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2009-05-25,建材,2010-03-12,null,2010-03-15,2010-03-16
7465,V1004,V,0.0,聚氯乙烯1004,0.05,2010-04-15,Future,v1004,DCE,Commodity,5.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2009-05-25,建材,2010-04-15,null,2010-04-16,2010-04-19
7466,V1005,V,0.0,聚氯乙烯1005,0.05,2010-05-17,Future,v1005,DCE,Commodity,5.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2009-05-25,建材,2010-05-17,null,2010-05-18,2010-05-19
7467,V1006,V,0.0,聚氯乙烯1006,0.05,2010-06-17,Future,v1006,DCE,Commodity,5.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2009-06-15,建材,2010-06-17,null,2010-06-18,2010-06-21
7468,V1007,V,0.0,聚氯乙烯1007,0.05,2010-07-14,Future,v1007,DCE,Commodity,5.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2009-07-15,建材,2010-07-14,null,2010-07-15,2010-07-16
7469,V1008,V,0.0,聚氯乙烯1008,0.05,2010-08-13,Future,v1008,DCE,Commodity,5.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2009-08-17,建材,2010-08-13,null,2010-08-16,2010-08-17
7470,V1009,V,0.0,聚氯乙烯1009,0.05,2010-09-14,Future,v1009,DCE,Commodity,5.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2009-09-15,建材,2010-09-14,null,2010-09-15,2010-09-16
7471,V1010,V,0.0,聚氯乙烯1010,0.05,2010-10-21,Future,v1010,DCE,Commodity,5.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2009-10-23,建材,2010-10-21,null,2010-10-22,2010-10-25
7472,V1011,V,0.0,聚氯乙烯1011,0.05,2010-11-12,Future,v1011,DCE,Commodity,5.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2009-11-16,建材,2010-11-12,null,2010-11-15,2010-11-16
7473,V1012,V,0.0,聚氯乙烯1012,0.05,2010-12-14,Future,v1012,DCE,Commodity,5.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2009-12-15,建材,2010-12-14,null,2010-12-15,2010-12-16
7474,V1101,V,0.0,聚氯乙烯1101,0.05,2011-01-17,Future,v1101,DCE,Commodity,5.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2010-01-18,建材,2011-01-17,null,2011-01-18,2011-01-19
7475,V1102,V,0.0,聚氯乙烯1102,0.05,2011-02-21,Future,v1102,DCE,Commodity,5.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2010-02-22,建材,2011-02-21,null,2011-02-22,2011-02-23
7476,V1103,V,0.0,聚氯乙烯1103,0.05,2011-03-14,Future,v1103,DCE,Commodity,5.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2010-03-15,建材,2011-03-14,null,2011-03-15,2011-03-16
7477,V1104,V,0.0,聚氯乙烯1104,0.05,2011-04-18,Future,v1104,DCE,Commodity,5.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2010-04-16,建材,2011-04-18,null,2011-04-19,2011-04-20
7478,V1105,V,0.0,聚氯乙烯1105,0.05,2011-05-16,Future,v1105,DCE,Commodity,5.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2010-05-18,建材,2011-05-16,null,2011-05-17,2011-05-18
7479,V1106,V,0.0,聚氯乙烯1106,0.05,2011-06-15,Future,v1106,DCE,Commodity,5.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2010-06-18,建材,2011-06-15,null,2011-06-16,2011-06-17
7480,V1107,V,0.0,聚氯乙烯1107,0.05,2011-07-14,Future,v1107,DCE,Commodity,5.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2010-07-15,建材,2011-07-14,null,2011-07-15,2011-07-18
7481,V1108,V,0.0,聚氯乙烯1108,0.05,2011-08-12,Future,v1108,DCE,Commodity,5.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2010-08-16,建材,2011-08-12,null,2011-08-15,2011-08-16
7482,V1109,V,0.0,聚氯乙烯1109,0.05,2011-09-15,Future,v1109,DCE,Commodity,5.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2010-09-15,建材,2011-09-15,null,2011-09-16,2011-09-19
7483,V1110,V,0.0,聚氯乙烯1110,0.05,2011-10-21,Future,v1110,DCE,Commodity,5.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2010-10-22,建材,2011-10-21,null,2011-10-24,2011-10-25
7484,V1111,V,0.0,聚氯乙烯1111,0.05,2011-11-14,Future,v1111,DCE,Commodity,5.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2010-11-15,建材,2011-11-14,null,2011-11-15,2011-11-16
7485,V1112,V,0.0,聚氯乙烯1112,0.05,2011-12-14,Future,v1112,DCE,Commodity,5.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2010-12-15,建材,2011-12-14,null,2011-12-15,2011-12-16
7486,V1201,V,0.0,聚氯乙烯1201,0.05,2012-01-17,Future,v1201,DCE,Commodity,5.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2011-01-18,建材,2012-01-17,null,2012-01-18,2012-01-19
7487,V1202,V,0.0,聚氯乙烯1202,0.05,2012-02-14,Future,v1202,DCE,Commodity,5.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2011-02-22,建材,2012-02-14,null,2012-02-15,2012-02-16
7488,V1203,V,0.0,聚氯乙烯1203,0.05,2012-03-14,Future,v1203,DCE,Commodity,5.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2011-03-15,建材,2012-03-14,null,2012-03-15,2012-03-16
7489,V1204,V,0.0,聚氯乙烯1204,0.05,2012-04-18,Future,v1204,DCE,Commodity,5.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2011-04-19,建材,2012-04-18,null,2012-04-19,2012-04-20
7490,V1205,V,0.0,聚氯乙烯1205,0.05,2012-05-15,Future,v1205,DCE,Commodity,5.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2011-05-17,建材,2012-05-15,null,2012-05-16,2012-05-17
7491,V1206,V,0.0,聚氯乙烯1206,0.05,2012-06-14,Future,v1206,DCE,Commodity,5.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2011-06-16,建材,2012-06-14,null,2012-06-15,2012-06-18
7492,V1207,V,0.0,聚氯乙烯1207,0.05,2012-07-13,Future,v1207,DCE,Commodity,5.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2011-07-15,建材,2012-07-13,null,2012-07-16,2012-07-17
7493,V1208,V,0.0,聚氯乙烯1208,0.05,2012-08-14,Future,v1208,DCE,Commodity,5.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2011-08-15,建材,2012-08-14,null,2012-08-15,2012-08-16
7494,V1209,V,0.0,聚氯乙烯1209,0.05,2012-09-14,Future,v1209,DCE,Commodity,5.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2011-09-16,建材,2012-09-14,null,2012-09-17,2012-09-18
7495,V1210,V,0.0,聚氯乙烯1210,0.05,2012-10-19,Future,v1210,DCE,Commodity,5.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2011-10-24,建材,2012-10-19,null,2012-10-22,2012-10-23
7496,V1211,V,0.0,聚氯乙烯1211,0.05,2012-11-14,Future,v1211,DCE,Commodity,5.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2011-11-15,建材,2012-11-14,null,2012-11-15,2012-11-16
7497,V1212,V,0.0,聚氯乙烯1212,0.05,2012-12-14,Future,v1212,DCE,Commodity,5.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2011-12-15,建材,2012-12-14,null,2012-12-17,2012-12-18
7498,V1301,V,0.0,聚氯乙烯1301,0.05,2013-01-17,Future,v1301,DCE,Commodity,5.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2012-01-18,建材,2013-01-17,null,2013-01-18,2013-01-21
7499,V1302,V,0.0,聚氯乙烯1302,0.05,2013-02-21,Future,v1302,DCE,Commodity,5.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2012-02-15,建材,2013-02-21,null,2013-02-22,2013-02-25
7500,V1303,V,0.0,聚氯乙烯1303,0.05,2013-03-14,Future,v1303,DCE,Commodity,5.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2012-03-15,建材,2013-03-14,null,2013-03-15,2013-03-18
7501,V1304,V,0.0,聚氯乙烯1304,0.05,2013-04-16,Future,v1304,DCE,Commodity,5.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2012-04-19,建材,2013-04-16,null,2013-04-17,2013-04-18
7502,V1305,V,0.0,聚氯乙烯1305,0.05,2013-05-15,Future,v1305,DCE,Commodity,5.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2012-05-16,建材,2013-05-15,null,2013-05-16,2013-05-17
7503,V1306,V,0.0,聚氯乙烯1306,0.05,2013-06-19,Future,v1306,DCE,Commodity,5.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2012-06-15,建材,2013-06-19,null,2013-06-20,2013-06-21
7504,V1307,V,0.0,聚氯乙烯1307,0.05,2013-07-12,Future,v1307,DCE,Commodity,5.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2012-07-16,建材,2013-07-12,null,2013-07-15,2013-07-16
7505,V1308,V,0.0,聚氯乙烯1308,0.05,2013-08-14,Future,v1308,DCE,Commodity,5.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2012-08-15,建材,2013-08-14,null,2013-08-15,2013-08-16
7506,V1309,V,0.0,聚氯乙烯1309,0.05,2013-09-13,Future,v1309,DCE,Commodity,5.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2012-09-17,建材,2013-09-13,null,2013-09-16,2013-09-17
7507,V1310,V,0.0,聚氯乙烯1310,0.05,2013-10-21,Future,v1310,DCE,Commodity,5.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2012-10-22,建材,2013-10-21,null,2013-10-22,2013-10-23
7508,V1311,V,0.0,聚氯乙烯1311,0.05,2013-11-14,Future,v1311,DCE,Commodity,5.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2012-11-15,建材,2013-11-14,null,2013-11-15,2013-11-18
7509,V1312,V,0.0,聚氯乙烯1312,0.05,2013-12-13,Future,v1312,DCE,Commodity,5.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2012-12-17,建材,2013-12-13,null,2013-12-16,2013-12-17
7510,V1401,V,0.0,聚氯乙烯1401,0.05,2014-01-15,Future,v1401,DCE,Commodity,5.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2013-01-18,建材,2014-01-15,null,2014-01-16,2014-01-17
7511,V1402,V,0.0,聚氯乙烯1402,0.05,2014-02-20,Future,v1402,DCE,Commodity,5.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2013-02-22,建材,2014-02-20,null,2014-02-21,2014-02-24
7512,V1403,V,0.0,聚氯乙烯1403,0.05,2014-03-14,Future,v1403,DCE,Commodity,5.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2013-03-15,建材,2014-03-14,null,2014-03-17,2014-03-18
7513,V1404,V,0.0,聚氯乙烯1404,0.05,2014-04-15,Future,v1404,DCE,Commodity,5.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2013-04-17,建材,2014-04-15,null,2014-04-16,2014-04-17
7514,V1405,V,0.0,聚氯乙烯1405,0.05,2014-05-16,Future,v1405,DCE,Commodity,5.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2013-05-16,建材,2014-05-16,null,2014-05-19,2014-05-20
7515,V1406,V,0.0,聚氯乙烯1406,0.05,2014-06-16,Future,v1406,DCE,Commodity,5.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2013-06-20,建材,2014-06-16,null,2014-06-17,2014-06-18
7516,V1407,V,0.0,聚氯乙烯1407,0.05,2014-07-14,Future,v1407,DCE,Commodity,5.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2013-07-15,建材,2014-07-14,null,2014-07-15,2014-07-16
7517,V1408,V,0.0,聚氯乙烯1408,0.05,2014-08-14,Future,v1408,DCE,Commodity,5.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2013-08-15,建材,2014-08-14,null,2014-08-15,2014-08-19
7518,V1409,V,0.0,聚氯乙烯1409,0.05,2014-09-15,Future,v1409,DCE,Commodity,5.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2013-09-16,建材,2014-09-15,null,2014-09-16,2014-09-18
7519,V1410,V,0.0,聚氯乙烯1410,0.05,2014-10-21,Future,v1410,DCE,Commodity,5.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2013-10-22,建材,2014-10-21,null,2014-10-22,2014-10-24
7520,V1411,V,0.0,聚氯乙烯1411,0.05,2014-11-14,Future,v1411,DCE,Commodity,5.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2013-11-15,建材,2014-11-14,null,2014-11-17,2014-11-19
7521,V1412,V,0.0,聚氯乙烯1412,0.05,2014-12-12,Future,v1412,DCE,Commodity,5.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2013-12-16,建材,2014-12-12,null,2014-12-15,2014-12-17
7522,V1501,V,0.0,聚氯乙烯1501,0.05,2015-01-16,Future,v1501,DCE,Commodity,5.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-01-16,建材,2015-01-16,null,2015-01-19,2015-01-21
7523,V1502,V,0.0,聚氯乙烯1502,0.05,2015-02-13,Future,v1502,DCE,Commodity,5.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-02-21,建材,2015-02-13,null,2015-02-16,2015-02-25
7524,V1503,V,0.0,聚氯乙烯1503,0.05,2015-03-13,Future,v1503,DCE,Commodity,5.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-03-17,建材,2015-03-13,null,2015-03-16,2015-03-18
7525,V1504,V,0.0,聚氯乙烯1504,0.05,2015-04-15,Future,v1504,DCE,Commodity,5.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-04-16,建材,2015-04-15,null,2015-04-16,2015-04-20
7526,V1505,V,0.0,聚氯乙烯1505,0.05,2015-05-15,Future,v1505,DCE,Commodity,5.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-05-19,建材,2015-05-15,null,2015-05-18,2015-05-20
7527,V1506,V,0.0,聚氯乙烯1506,0.05,2015-06-12,Future,v1506,DCE,Commodity,5.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-06-17,建材,2015-06-12,null,2015-06-15,2015-06-17
7528,V1507,V,0.0,聚氯乙烯1507,0.05,2015-07-14,Future,v1507,DCE,Commodity,5.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-07-15,建材,2015-07-14,null,2015-07-15,2015-07-17
7529,V1508,V,0.0,聚氯乙烯1508,0.05,2015-08-14,Future,v1508,DCE,Commodity,5.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-08-15,建材,2015-08-14,null,2015-08-17,2015-08-19
7530,V1509,V,0.0,聚氯乙烯1509,0.05,2015-09-16,Future,v1509,DCE,Commodity,5.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-09-16,建材,2015-09-16,null,2015-09-17,2015-09-21
7531,V1510,V,0.0,聚氯乙烯1510,0.05,2015-10-21,Future,v1510,DCE,Commodity,5.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-10-22,建材,2015-10-21,null,2015-10-22,2015-10-26
7532,V1511,V,0.0,聚氯乙烯1511,0.05,2015-11-13,Future,v1511,DCE,Commodity,5.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-11-17,建材,2015-11-13,null,2015-11-16,2015-11-18
7533,V1512,V,0.0,聚氯乙烯1512,0.05,2015-12-14,Future,v1512,DCE,Commodity,5.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-12-15,建材,2015-12-14,null,2015-12-15,2015-12-17
7534,V1601,V,0.0,聚氯乙烯1601,0.05,2016-01-15,Future,v1601,DCE,Commodity,5.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2015-01-19,建材,2016-01-15,null,2016-01-18,2016-01-20
7535,V1602,V,0.0,聚氯乙烯1602,0.05,2016-02-19,Future,v1602,DCE,Commodity,5.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2015-02-16,建材,2016-02-19,null,2016-02-22,2016-02-24
7536,V1603,V,0.0,聚氯乙烯1603,0.05,2016-03-14,Future,v1603,DCE,Commodity,5.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2015-03-16,建材,2016-03-14,null,2016-03-15,2016-03-17
7537,V1604,V,0.0,聚氯乙烯1604,0.05,2016-04-15,Future,v1604,DCE,Commodity,5.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2015-04-16,建材,2016-04-15,null,2016-04-18,2016-04-20
7538,V1605,V,0.0,聚氯乙烯1605,0.07,2016-05-16,Future,v1605,DCE,Commodity,5.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2015-05-18,建材,2016-05-16,null,2016-05-17,2016-05-19
7539,V1606,V,0.0,聚氯乙烯1606,0.07,2016-06-16,Future,v1606,DCE,Commodity,5.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2015-06-15,建材,2016-06-16,null,2016-06-17,2016-06-21
7540,V1607,V,0.0,聚氯乙烯1607,0.07,2016-07-14,Future,v1607,DCE,Commodity,5.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2015-07-15,建材,2016-07-14,null,2016-07-15,2016-07-19
7541,V1608,V,0.0,聚氯乙烯1608,0.07,2016-08-12,Future,v1608,DCE,Commodity,5.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2015-08-17,建材,2016-08-12,null,2016-08-15,2016-08-17
7542,V1609,V,0.0,聚氯乙烯1609,0.07,2016-09-14,Future,v1609,DCE,Commodity,5.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2015-09-17,建材,2016-09-14,null,2016-09-19,2016-09-21
7543,V1610,V,0.0,聚氯乙烯1610,0.07,2016-10-21,Future,v1610,DCE,Commodity,5.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2015-10-22,建材,2016-10-21,null,2016-10-24,2016-10-26
7544,V1611,V,0.0,聚氯乙烯1611,0.07,2016-11-14,Future,v1611,DCE,Commodity,5.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2015-11-16,建材,2016-11-14,null,2016-11-15,2016-11-17
7545,V1612,V,0.0,聚氯乙烯1612,0.07,2016-12-14,Future,v1612,DCE,Commodity,5.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2015-12-15,建材,2016-12-14,null,2016-12-15,2016-12-19
7546,V1701,V,0.0,聚氯乙烯1701,0.07,2017-01-16,Future,v1701,DCE,Commodity,5.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2016-01-18,建材,2017-01-16,null,2017-01-17,2017-01-19
7547,V1702,V,0.0,聚氯乙烯1702,0.07,2017-02-16,Future,v1702,DCE,Commodity,5.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2016-02-22,建材,2017-02-16,null,2017-02-17,2017-02-21
7548,V1703,V,0.0,聚氯乙烯1703,0.07,2017-03-14,Future,v1703,DCE,Commodity,5.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2016-03-15,建材,2017-03-14,null,2017-03-15,2017-03-17
7549,V1704,V,0.0,聚氯乙烯1704,0.2,2017-04-18,Future,v1704,DCE,Commodity,5.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2016-04-18,建材,2017-04-18,null,2017-04-19,2017-04-21
7550,V1705,V,0.0,聚氯乙烯1705,0.2,2017-05-15,Future,v1705,DCE,Commodity,5.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2016-05-17,建材,2017-05-15,null,2017-05-16,2017-05-18
7551,V1706,V,0.0,聚氯乙烯1706,0.2,2017-06-14,Future,v1706,DCE,Commodity,5.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2016-06-17,建材,2017-06-14,null,2017-06-15,2017-06-19
7552,V1707,V,0.0,聚氯乙烯1707,0.2,2017-07-14,Future,v1707,DCE,Commodity,5.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2016-07-15,建材,2017-07-14,null,2017-07-17,2017-07-19
7553,V1708,V,0.0,聚氯乙烯1708,0.2,2017-08-14,Future,v1708,DCE,Commodity,5.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2016-08-15,建材,2017-08-14,null,2017-08-15,2017-08-17
7554,V1709,V,0.0,聚氯乙烯1709,0.2,2017-09-14,Future,v1709,DCE,Commodity,5.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2016-09-19,建材,2017-09-14,null,2017-09-15,2017-09-19
7555,V1710,V,0.0,聚氯乙烯1710,0.2,2017-10-20,Future,v1710,DCE,Commodity,5.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2016-10-24,建材,2017-10-20,null,2017-10-23,2017-10-25
7556,V1711,V,0.0,聚氯乙烯1711,0.2,2017-11-14,Future,v1711,DCE,Commodity,5.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2016-11-15,建材,2017-11-14,null,2017-11-15,2017-11-17
7557,V1712,V,0.0,聚氯乙烯1712,0.2,2017-12-14,Future,v1712,DCE,Commodity,5.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2016-12-15,建材,2017-12-14,null,2017-12-15,2017-12-19
7558,V1801,V,0.0,聚氯乙烯1801,0.2,2018-01-15,Future,v1801,DCE,Commodity,5.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2017-01-17,建材,2018-01-15,null,2018-01-16,2018-01-18
7559,V1802,V,0.0,聚氯乙烯1802,0.2,2018-02-14,Future,v1802,DCE,Commodity,5.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2017-02-17,建材,2018-02-14,null,2018-02-22,2018-02-26
7560,V1803,V,0.0,聚氯乙烯1803,0.2,2018-03-14,Future,v1803,DCE,Commodity,5.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2017-03-15,建材,2018-03-14,null,2018-03-15,2018-03-19
7561,V1804,V,0.0,聚氯乙烯1804,0.2,2018-04-17,Future,v1804,DCE,Commodity,5.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2017-04-19,建材,2018-04-17,null,2018-04-18,2018-04-20
7562,V1805,V,0.0,聚氯乙烯1805,0.2,2018-05-15,Future,v1805,DCE,Commodity,5.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2017-05-16,建材,2018-05-15,,2018-05-16,2018-05-18
7563,V1806,V,0.0,聚氯乙烯1806,0.2,2018-06-14,Future,v1806,DCE,Commodity,5.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2017-06-15,建材,2018-06-14,,2018-06-15,2018-06-20
7564,V1807,V,0.0,聚氯乙烯1807,0.2,2018-07-13,Future,v1807,DCE,Commodity,5.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2017-07-17,建材,2018-07-13,,2018-07-16,2018-07-18
7565,V1808,V,0.0,聚氯乙烯1808,0.2,2018-08-14,Future,v1808,DCE,Commodity,5.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2017-08-15,建材,2018-08-14,,2018-08-15,2018-08-17
7566,V1809,V,0.0,聚氯乙烯1809,0.2,2018-09-14,Future,v1809,DCE,Commodity,5.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2017-09-15,建材,2018-09-14,,2018-09-17,2018-09-19
7567,V1810,V,0.0,聚氯乙烯1810,0.2,2018-10-19,Future,v1810,DCE,Commodity,5.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2017-10-23,建材,2018-10-19,,2018-10-22,2018-10-24
7568,V1811,V,0.0,聚氯乙烯1811,0.2,2018-11-14,Future,v1811,DCE,Commodity,5.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2017-11-15,建材,2018-11-14,,2018-11-15,2018-11-19
7569,V1812,V,0.0,聚氯乙烯1812,0.2,2018-12-14,Future,v1812,DCE,Commodity,5.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2017-12-15,建材,2018-12-14,,2018-12-17,2018-12-19
7570,V1901,V,0.0,聚氯乙烯1901,0.2,2019-01-15,Future,v1901,DCE,Commodity,5.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2018-01-16,建材,2019-01-15,,2019-01-16,2019-01-18
